numsad_int,numhaha_int,numwow_int,numangry_int,numloves_int,numlikes_int,numshares_int,MIPP,sentiment,log_length,else_leader_org,IDEO,IDEOsq,accountname,issue,party_affil
1,6,3,1,29,660,54,0,-0.0124223602484,5.0498566482749725,leader,3.200000047683716,3.239999771118164,200,17000,PILZ
0,0,0,0,1,50,2,0.005249999761581421,0.078125,4.174388808355992,else,3.3499999046325684,2.7225003242492676,63,17000,SPÖ
0,0,0,0,0,9,0,0.017000000476837158,0.0263157894737,3.5835217162300297,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,24,0,0.014700000286102294,0.0909090909091,3.367299278256391,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
0,0,2,0,2,39,0,0.014700000286102294,0.0952380952381,3.761202441272254,else,6.050000190734863,1.1025004386901855,132,17000,ÖVP
1,5,2,3,16,185,58,0.024100000858306884,0,3.526363465788307,org,2.1500000953674316,8.122499465942383,47,17000,GRÜNE
2,0,0,0,7,109,2,0.024100000858306884,0.135135135135,3.663564210228923,else,2.1500000953674316,8.122499465942383,210,17000,GRÜNE
0,0,0,0,0,8,0,0.017000000476837158,0.0294117647059,3.433990430286395,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,6,1,0,8,171,3,0.017000000476837158,0.0487804878049,3.713574505725724,else,4.550000190734863,0.20249982178211212,111,17000,NEOS
0,1,0,0,5,108,2,0.014700000286102294,0.00609756097561,4.7095311022128294,else,6.050000190734863,1.1025004386901855,40,17000,ÖVP
0,0,0,0,1,16,3,0.005249999761581421,0.0161290322581,4.094346228887378,else,3.3499999046325684,2.7225003242492676,61,17000,SPÖ
0,0,0,0,0,4,0,0.014700000286102294,0.0142857142857,4.262681285491028,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
0,13,2,6,14,795,27,0.014700000286102294,-0.0833333333333,3.218879824860201,leader,6.050000190734863,1.1025004386901855,216,17000,ÖVP
0,0,0,2,1,40,5,0.024100000858306884,0.0175438596491,4.060444734682864,leader,2.1500000953674316,8.122499465942383,247,17000,GRÜNE
0,0,0,0,0,42,2,0.014700000286102294,0.0923076923077,4.11087550351623,else,6.050000190734863,1.1025004386901855,16,17000,ÖVP
0,0,0,0,0,5,0,0.005249999761581421,0.0222222222222,3.8501497293673697,else,3.3499999046325684,2.7225003242492676,61,17000,SPÖ
0,0,1,0,0,36,7,0.005249999761581421,0.0135135135135,4.330734656074939,else,3.3499999046325684,2.7225003242492676,113,17000,SPÖ
0,7,2,2,18,858,30,0.014700000286102294,0.166666666667,2.4849149830866115,leader,6.050000190734863,1.1025004386901855,216,17000,ÖVP
0,0,0,0,1,17,2,0.014700000286102294,-0.0294117647059,4.0430530222189764,else,6.050000190734863,1.1025004386901855,126,17000,ÖVP
0,0,0,0,1,28,0,0.017000000476837158,0.192307692308,3.295840569701174,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,7,0,0.017000000476837158,0.0384615384615,3.135498563745785,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,4,1,77,4,0.014700000286102294,0.063829787234,3.8918223389248707,else,6.050000190734863,1.1025004386901855,193,17000,ÖVP
0,9,1,0,2,209,31,0.014700000286102294,0,4.02535347644784,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
0,0,0,0,0,19,0,0.017000000476837158,0.025641025641,3.6375887913018707,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,13,1,34,0,98,37,0.0056999999284744265,0.0238095238095,3.526363465788307,else,8.100000381469727,9.610002517700195,252,17000,FPÖ
0,0,0,0,0,25,1,0.017000000476837158,0.0344827586207,3.4012007149899333,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,3,80,0,0.014700000286102294,0.125,2.77259497222025,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
0,0,3,0,0,13,6,0.0056999999284744265,0.03125,3.465739027794844,else,8.100000381469727,9.610002517700195,97,17000,FPÖ
0,0,0,0,0,17,1,0.005249999761581421,0,3.8066647119900727,else,3.3499999046325684,2.7225003242492676,63,17000,SPÖ
0,0,0,0,0,2,0,0.017000000476837158,0.037037037037,3.332208081597398,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,1,6,0,0.017000000476837158,-0.027027027027,3.6375887913018707,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,5,0,0.017000000476837158,0,2.890377313436288,org,4.550000190734863,0.20249982178211212,175,17000,NEOS
0,1,3,1,0,134,6,0.014700000286102294,0.0810810810811,3.496510591764919,else,6.050000190734863,1.1025004386901855,235,17000,ÖVP
0,0,0,0,0,7,0,0.017000000476837158,0.0212765957447,3.8501497293673697,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
16,0,0,0,0,19,0,0.014700000286102294,0.214285714286,2.6390644724468912,org,6.050000190734863,1.1025004386901855,202,17000,ÖVP
0,0,0,0,0,2,0,0.017000000476837158,0.0714285714286,2.6390644724468912,org,4.550000190734863,0.20249982178211212,175,17000,NEOS
0,0,0,0,0,38,0,0.014700000286102294,0.0434782608696,3.091046998802531,org,6.050000190734863,1.1025004386901855,120,17000,ÖVP
0,0,0,0,0,94,10,0.0056999999284744265,0.125,2.890377313436288,else,8.100000381469727,9.610002517700195,252,17000,FPÖ
0,0,0,0,0,5,0,0.017000000476837158,0,3.9889858984144118,org,4.550000190734863,0.20249982178211212,182,17000,NEOS
0,0,0,0,0,10,0,0.017000000476837158,0.0804020100503,5.2364424947447015,org,4.550000190734863,0.20249982178211212,129,17000,NEOS
0,2,1,0,0,16,0,0.017000000476837158,0.04,2.833219226391856,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
1,0,1,1,0,71,2,0.014700000286102294,0.0147058823529,4.204694111927166,else,6.050000190734863,1.1025004386901855,10,17000,ÖVP
0,0,0,0,0,19,0,0.014700000286102294,0.0515463917526,4.624973793675947,else,6.050000190734863,1.1025004386901855,40,17000,ÖVP
0,0,0,0,0,32,0,0.014700000286102294,-0.0444444444444,3.7841919066429512,else,6.050000190734863,1.1025004386901855,56,17000,ÖVP
0,0,0,0,0,7,0,0.005249999761581421,0.05,3.6375887913018707,else,3.3499999046325684,2.7225003242492676,61,17000,SPÖ
18,0,0,2,0,8,0,0.024100000858306884,0.0227272727273,3.8066647119900727,else,2.1500000953674316,8.122499465942383,59,17000,GRÜNE
0,0,0,0,0,26,15,0.0056999999284744265,0.046511627907,3.761202441272254,org,8.100000381469727,9.610002517700195,67,17000,FPÖ
0,0,0,0,1,4,0,0.024100000858306884,0.037037037037,3.295840569701174,else,2.1500000953674316,8.122499465942383,105,17000,GRÜNE
0,0,0,0,0,14,1,0.014700000286102294,0.142857142857,2.6390644724468912,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
1,3,7,0,5,277,18,0.014700000286102294,0,3.5553509186281893,else,6.050000190734863,1.1025004386901855,267,17000,ÖVP
0,0,1,0,0,182,7,0.005249999761581421,0.02,3.9318275935067173,else,3.3499999046325684,2.7225003242492676,53,17000,SPÖ
0,33,1,8,1,265,45,0.024100000858306884,-0.0430107526882,4.499810781440759,org,2.1500000953674316,8.122499465942383,92,17000,GRÜNE
0,1,0,4,2,147,5,0.014700000286102294,0.0666666666667,3.713574505725724,else,6.050000190734863,1.1025004386901855,267,17000,ÖVP
0,0,0,0,1,12,0,0.017000000476837158,0.0425531914894,4.406720466775704,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,13,0,0.017000000476837158,0.0333333333333,3.4012007149899333,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,3,0,0.017000000476837158,0,3.178057997005932,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,6,0,0.005249999761581421,0.0138888888889,4.248496670619767,else,3.3499999046325684,2.7225003242492676,61,17000,SPÖ
0,0,0,0,1,11,1,0.017000000476837158,-0.0666666666667,4.14313631369186,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,1,0,0,82,2,0.014700000286102294,-0.0333333333333,4.11087550351623,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
0,0,0,0,1,25,1,0.014700000286102294,0,1.0986456214459,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
0,0,0,0,0,21,1,0.017000000476837158,0.0506329113924,4.330734656074939,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,22,1,0.005249999761581421,0,2.3979043636661395,else,3.3499999046325684,2.7225003242492676,163,17000,SPÖ
0,0,0,0,0,6,0,0.024100000858306884,0.047619047619,3.044527199616847,else,2.1500000953674316,8.122499465942383,210,17000,GRÜNE
0,0,3,0,4,284,13,0.014700000286102294,0.075,3.713574505725724,else,6.050000190734863,1.1025004386901855,267,17000,ÖVP
0,0,0,0,1,1,0,0.017000000476837158,0,1.7917761357558344,org,4.550000190734863,0.20249982178211212,180,17000,NEOS
0,0,0,0,1,23,6,0.017000000476837158,0,2.77259497222025,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,1,0,0.017000000476837158,0,3.5553509186281893,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,4,0,0,6,66,4,0.017000000476837158,0,2.5649570497396432,else,4.550000190734863,0.20249982178211212,111,17000,NEOS
0,0,2,0,7,132,9,0.024100000858306884,-0.0263157894737,3.663564210228923,org,2.1500000953674316,8.122499465942383,48,17000,GRÜNE
0,0,0,0,0,82,4,0.014700000286102294,0.0238095238095,4.189656257176793,else,6.050000190734863,1.1025004386901855,56,17000,ÖVP
0,0,0,0,0,19,0,0.024100000858306884,0.166666666667,3.367299278256391,org,2.1500000953674316,8.122499465942383,92,17000,GRÜNE
1,13,1,64,5,929,496,0.0056999999284744265,-0.0740740740741,3.367299278256391,else,8.100000381469727,9.610002517700195,143,17000,FPÖ
0,0,0,0,0,14,2,0.014700000286102294,0.0416666666667,3.258100384167932,else,6.050000190734863,1.1025004386901855,193,17000,ÖVP
0,0,0,0,0,29,1,0.014700000286102294,0.0574712643678,4.574712009430686,else,6.050000190734863,1.1025004386901855,193,17000,ÖVP
0,0,0,0,0,24,0,0.005249999761581421,0.0512820512821,3.6375887913018707,else,3.3499999046325684,2.7225003242492676,163,17000,SPÖ
31,0,0,15,1,114,13,0.024100000858306884,0.05,4.605171185987591,org,2.1500000953674316,8.122499465942383,47,17000,GRÜNE
1,6,0,4,3,41,0,0.017000000476837158,0.0909090909091,3.135498563745785,org,4.550000190734863,0.20249982178211212,181,17000,NEOS
5,32,18,14,177,7888,952,0.014700000286102294,-0.130434782609,3.135498563745785,leader,6.050000190734863,1.1025004386901855,216,17000,ÖVP
0,0,0,0,0,15,0,0.014700000286102294,0.0222222222222,3.367299278256391,else,6.050000190734863,1.1025004386901855,126,17000,ÖVP
0,0,0,0,0,44,6,0.014700000286102294,0.010101010101,4.615121506939779,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
0,1,1,0,13,283,23,0.005249999761581421,0.0454545454545,3.135498563745785,leader,3.3499999046325684,2.7225003242492676,29,17000,SPÖ
0,0,0,0,0,40,3,0.014700000286102294,0,2.5649570497396432,org,6.050000190734863,1.1025004386901855,256,17000,ÖVP
23,72,13,877,1,131,304,0.0056999999284744265,-0.0294117647059,3.044527199616847,else,8.100000381469727,9.610002517700195,252,17000,FPÖ
0,0,0,2,1,96,8,0.014700000286102294,-0.0833333333333,2.4849149830866115,else,6.050000190734863,1.1025004386901855,267,17000,ÖVP
0,0,0,0,0,11,0,0.024100000858306884,0.210526315789,3.044527199616847,org,2.1500000953674316,8.122499465942383,94,17000,GRÜNE
0,0,1,0,0,97,0,0.014700000286102294,0.0606060606061,3.5835217162300297,else,6.050000190734863,1.1025004386901855,267,17000,ÖVP
1,0,0,1,0,39,0,0.024100000858306884,-0.0243902439024,3.5553509186281893,else,2.1500000953674316,8.122499465942383,80,17000,GRÜNE
0,3,0,0,0,38,6,0.017000000476837158,0.130952380952,4.406720466775704,leader,4.550000190734863,0.20249982178211212,156,17000,NEOS
0,0,0,0,0,85,1,0.005249999761581421,-0.05,3.044527199616847,else,3.3499999046325684,2.7225003242492676,63,17000,SPÖ
2,1,1,14,1,32,7,0.014700000286102294,0.0140845070423,4.882802680161841,else,6.050000190734863,1.1025004386901855,40,17000,ÖVP
0,0,0,0,1,25,1,0.014700000286102294,0.147058823529,3.663564210228923,else,6.050000190734863,1.1025004386901855,10,17000,ÖVP
0,0,0,0,0,8,3,0.024100000858306884,0.0918367346939,4.574712009430686,else,2.1500000953674316,8.122499465942383,105,17000,GRÜNE
0,1,0,0,0,6,0,0.005249999761581421,0.0833333333333,3.8712030942390543,else,3.3499999046325684,2.7225003242492676,61,17000,SPÖ
0,1,0,0,0,13,1,0.014700000286102294,0.04,3.135498563745785,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
0,0,0,0,0,16,1,0.017000000476837158,-0.0243902439024,3.663564210228923,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,10,3,0.024100000858306884,0,3.9318275935067173,org,2.1500000953674316,8.122499465942383,48,17000,GRÜNE
0,0,0,0,2,16,2,0.014700000286102294,0.037037037037,3.295840569701174,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
2,0,0,1,7,103,11,0.017000000476837158,0.2,3.9318275935067173,else,4.550000190734863,0.20249982178211212,111,17000,NEOS
12,1,0,46,0,63,0,0.0056999999284744265,-0.0588235294118,2.833219226391856,else,8.100000381469727,9.610002517700195,233,17000,FPÖ
0,13,8,9,26,923,54,0.014700000286102294,0,3.332208081597398,leader,6.050000190734863,1.1025004386901855,216,17000,ÖVP
0,0,0,0,1,19,1,0.014700000286102294,0.119047619048,3.737671999232915,else,6.050000190734863,1.1025004386901855,126,17000,ÖVP
0,0,0,0,0,11,5,0.0056999999284744265,-0.05,3.044527199616847,else,8.100000381469727,9.610002517700195,161,17000,FPÖ
0,0,0,0,0,15,0,0.005249999761581421,0.0405405405405,4.248496670619767,else,3.3499999046325684,2.7225003242492676,3,17000,SPÖ
0,0,0,0,2,17,8,0.024100000858306884,0.111111111111,3.218879824860201,org,2.1500000953674316,8.122499465942383,94,17000,GRÜNE
0,19,5,3,37,1702,109,0.014700000286102294,0.047619047619,2.995737273541491,leader,6.050000190734863,1.1025004386901855,216,17000,ÖVP
0,0,0,0,0,26,0,0.024100000858306884,-0.0153846153846,4.14313631369186,leader,2.1500000953674316,8.122499465942383,247,17000,GRÜNE
0,1,0,0,1,48,10,0.024100000858306884,0,3.912025005426146,org,2.1500000953674316,8.122499465942383,92,17000,GRÜNE
0,0,0,0,0,20,0,0.014700000286102294,0,2.890377313436288,org,6.050000190734863,1.1025004386901855,202,17000,ÖVP
0,0,0,0,23,393,53,0.0056999999284744265,0.0625,4.14313631369186,else,8.100000381469727,9.610002517700195,203,17000,FPÖ
0,0,0,0,0,2,0,0.014700000286102294,0.0277777777778,3.496510591764919,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
3,60,2,1,61,1425,113,0.017000000476837158,0.0689655172414,3.4012007149899333,leader,4.550000190734863,0.20249982178211212,156,17000,NEOS
0,0,0,0,0,15,4,0.005249999761581421,0,3.8066647119900727,else,3.3499999046325684,2.7225003242492676,146,17000,SPÖ
0,0,0,0,0,34,10,0.0056999999284744265,-0.0425531914894,4.532600568421495,else,8.100000381469727,9.610002517700195,209,17000,FPÖ
0,0,0,0,0,22,6,0.024100000858306884,0,3.761202441272254,else,2.1500000953674316,8.122499465942383,155,17000,GRÜNE
0,1,0,0,22,371,38,0.005249999761581421,-0.0344827586207,3.332208081597398,else,3.3499999046325684,2.7225003242492676,163,17000,SPÖ
0,0,0,0,0,8,1,0.017000000476837158,0.166666666667,3.135498563745785,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,4,0,0.024100000858306884,0.0423728813559,4.672829769040908,org,2.1500000953674316,8.122499465942383,26,17000,GRÜNE
0,0,0,0,0,26,1,0.0056999999284744265,0.0681818181818,3.7841919066429512,else,8.100000381469727,9.610002517700195,78,17000,FPÖ
0,0,0,0,0,20,0,0.014700000286102294,0.0652173913043,3.912025005426146,else,6.050000190734863,1.1025004386901855,16,17000,ÖVP
0,0,1,3,3,198,5,0.014700000286102294,0,3.367299278256391,else,6.050000190734863,1.1025004386901855,267,17000,ÖVP
0,4,2,5,18,702,168,0.0056999999284744265,0,3.8501497293673697,org,8.100000381469727,9.610002517700195,65,17000,FPÖ
0,0,0,0,0,3,1,0.0056999999284744265,0,2.302595092944046,else,8.100000381469727,9.610002517700195,78,17000,FPÖ
0,0,0,0,0,30,0,0.005249999761581421,0,3.433990430286395,else,3.3499999046325684,2.7225003242492676,113,17000,SPÖ
0,1,1,1,2,69,8,0.024100000858306884,-0.0105263157895,4.11087550351623,else,2.1500000953674316,8.122499465942383,19,17000,GRÜNE
0,0,0,0,1,48,0,0.005249999761581421,0,3.4012007149899333,org,3.3499999046325684,2.7225003242492676,231,17000,SPÖ
0,0,0,0,0,20,2,0.014700000286102294,0,1.609457912234103,else,6.050000190734863,1.1025004386901855,107,17000,ÖVP
7,0,1,62,0,216,73,0.0056999999284744265,-0.166666666667,3.367299278256391,else,8.100000381469727,9.610002517700195,9,17000,FPÖ
0,0,1,0,0,1,2,0.014700000286102294,0.0769230769231,3.258100384167932,else,6.050000190734863,1.1025004386901855,109,17000,ÖVP
0,0,3,0,0,71,15,0.0056999999284744265,-0.03125,3.433990430286395,else,8.100000381469727,9.610002517700195,154,17000,FPÖ
0,0,0,0,0,7,0,0.017000000476837158,0.075,3.713574505725724,org,4.550000190734863,0.20249982178211212,129,17000,NEOS
0,0,0,1,0,1,0,0.017000000476837158,0.0416666666667,3.178057997005932,else,4.550000190734863,0.20249982178211212,251,17000,NEOS
0,0,0,0,0,24,0,0.024100000858306884,0.0526315789474,3.663564210228923,else,2.1500000953674316,8.122499465942383,105,17000,GRÜNE
0,0,0,0,0,20,2,0.014700000286102294,0.0625,2.890377313436288,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
10,0,0,1,0,20,0,0.017000000476837158,0.125,2.0794540416017115,else,4.550000190734863,0.20249982178211212,183,17000,NEOS
0,0,0,0,2,19,0,0.024100000858306884,0.107142857143,3.8066647119900727,else,2.1500000953674316,8.122499465942383,110,17000,GRÜNE
1,0,1,0,0,74,5,0.014700000286102294,0,2.77259497222025,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
0,0,0,0,0,21,0,0.017000000476837158,0.115384615385,3.9318275935067173,else,4.550000190734863,0.20249982178211212,196,17000,NEOS
0,0,0,0,0,27,3,0.014700000286102294,0,1.0986456214459,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
0,0,0,0,0,10,2,0.014700000286102294,0.157894736842,4.0430530222189764,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
0,0,0,0,2,12,2,0.017000000476837158,-0.0357142857143,3.4012007149899333,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,1,0,0,0,12,0,0.017000000476837158,0.103448275862,3.332208081597398,org,4.550000190734863,0.20249982178211212,129,17000,NEOS
0,0,0,0,0,10,2,0.024100000858306884,0.0540540540541,3.610920615343275,else,2.1500000953674316,8.122499465942383,105,17000,GRÜNE
0,7,3,2,63,1668,160,0.005249999761581421,0.157894736842,3.6375887913018707,leader,3.3499999046325684,2.7225003242492676,29,17000,SPÖ
0,0,0,0,0,25,0,0.014700000286102294,0.111111111111,3.8066647119900727,else,6.050000190734863,1.1025004386901855,40,17000,ÖVP
20,0,0,0,0,38,0,0.014700000286102294,0.0661764705882,4.905275519178896,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
2,2,7,16,2,467,199,0.0056999999284744265,-0.0377358490566,3.9318275935067173,else,8.100000381469727,9.610002517700195,252,17000,FPÖ
0,0,0,0,0,5,0,0.005249999761581421,-0.0344827586207,3.8918223389248707,else,3.3499999046325684,2.7225003242492676,3,17000,SPÖ
0,0,0,0,0,23,7,0.005249999761581421,0.0434782608696,3.178057997005932,else,3.3499999046325684,2.7225003242492676,146,17000,SPÖ
0,0,0,0,4,223,7,0.024100000858306884,0.0416666666667,4.290460811010466,else,2.1500000953674316,8.122499465942383,261,17000,GRÜNE
0,0,0,0,3,80,65,0.005249999761581421,-0.0882352941176,3.5553509186281893,else,3.3499999046325684,2.7225003242492676,163,17000,SPÖ
0,0,0,0,0,33,1,0.014700000286102294,0.0333333333333,4.11087550351623,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
2,0,0,0,0,73,7,0.005249999761581421,-0.0365853658537,4.418841812615149,else,3.3499999046325684,2.7225003242492676,63,17000,SPÖ
0,5,0,3,1,40,0,0.014700000286102294,0.0526315789474,3.663564210228923,else,6.050000190734863,1.1025004386901855,40,17000,ÖVP
0,0,0,1,0,103,2,0.014700000286102294,0.046875,3.8066647119900727,else,6.050000190734863,1.1025004386901855,193,17000,ÖVP
0,8,0,1,0,62,8,0.024100000858306884,0.08,3.178057997005932,org,2.1500000953674316,8.122499465942383,92,17000,GRÜNE
1,3,1,0,9,110,26,0.024100000858306884,0,3.610920615343275,org,2.1500000953674316,8.122499465942383,47,17000,GRÜNE
0,0,0,0,0,16,1,0.017000000476837158,0,3.332208081597398,org,4.550000190734863,0.20249982178211212,179,17000,NEOS
0,0,0,0,0,10,0,0.005249999761581421,0.0754716981132,3.912025005426146,else,3.3499999046325684,2.7225003242492676,163,17000,SPÖ
0,0,0,0,0,67,7,0.005249999761581421,0.047619047619,3.7841919066429512,else,3.3499999046325684,2.7225003242492676,113,17000,SPÖ
0,0,0,0,0,146,28,0.014700000286102294,0.10752688172,4.574712009430686,else,6.050000190734863,1.1025004386901855,39,17000,ÖVP
0,0,0,0,0,9,3,0.024100000858306884,0.0902255639098,4.882802680161841,else,2.1500000953674316,8.122499465942383,105,17000,GRÜNE
0,0,0,0,0,15,0,0.014700000286102294,0.111111111111,2.1972356883856023,else,6.050000190734863,1.1025004386901855,145,17000,ÖVP
191,0,3,0,1,135,123,0.014700000286102294,0.142857142857,3.332208081597398,org,6.050000190734863,1.1025004386901855,256,17000,ÖVP
0,0,0,0,1,15,0,0.024100000858306884,0,4.406720466775704,leader,2.1500000953674316,8.122499465942383,247,17000,GRÜNE
0,0,0,0,0,16,0,0.014700000286102294,0.214285714286,2.6390644724468912,else,6.050000190734863,1.1025004386901855,193,17000,ÖVP
11,4,6,123,0,163,92,0.014700000286102294,-0.0416666666667,4.762174789498245,else,6.050000190734863,1.1025004386901855,40,17000,ÖVP
0,0,0,0,0,15,0,0.024100000858306884,-0.0217391304348,3.332208081597398,else,2.1500000953674316,8.122499465942383,155,17000,GRÜNE
17,0,0,32,0,18,22,0.0056999999284744265,-0.0606060606061,3.496510591764919,else,8.100000381469727,9.610002517700195,97,17000,FPÖ
0,0,0,0,1,54,0,0.005249999761581421,0,2.4849149830866115,else,3.3499999046325684,2.7225003242492676,159,17000,SPÖ
0,0,0,0,0,45,4,0.0056999999284744265,0.0116279069767,4.45434845904353,org,8.100000381469727,9.610002517700195,68,17000,FPÖ
0,0,1,1,2,27,0,0.017000000476837158,-0.030303030303,3.465739027794844,org,4.550000190734863,0.20249982178211212,181,17000,NEOS
0,0,0,2,2,78,1,0.024100000858306884,0.136842105263,4.543295846099225,else,2.1500000953674316,8.122499465942383,250,17000,GRÜNE
0,0,0,0,11,93,17,0.024100000858306884,0.0461538461538,4.174388808355992,org,2.1500000953674316,8.122499465942383,47,17000,GRÜNE
0,0,0,0,0,16,4,0.0056999999284744265,0.111111111111,3.5553509186281893,else,8.100000381469727,9.610002517700195,142,17000,FPÖ
1,3,0,1,2,37,2,0.014700000286102294,0,3.433990430286395,else,6.050000190734863,1.1025004386901855,191,17000,ÖVP
0,0,0,0,0,40,5,0.005249999761581421,-0.0357142857143,2.944444242310485,else,3.3499999046325684,2.7225003242492676,11,17000,SPÖ
1,5,4,9,15,491,113,0.014700000286102294,0,3.610920615343275,org,6.050000190734863,1.1025004386901855,253,17000,ÖVP
1,2,0,4,10,301,22,0.014700000286102294,0.0740740740741,3.332208081597398,org,6.050000190734863,1.1025004386901855,253,17000,ÖVP
0,0,0,0,0,13,0,0.024100000858306884,0.0769230769231,3.6888819541108115,org,2.1500000953674316,8.122499465942383,86,17000,GRÜNE
0,0,0,0,1,72,5,0.017000000476837158,0.128571428571,4.290460811010466,leader,4.550000190734863,0.20249982178211212,156,17000,NEOS
0,0,0,0,1,40,3,0.014700000286102294,-0.0512820512821,3.713574505725724,else,6.050000190734863,1.1025004386901855,193,17000,ÖVP
0,25,6,12,47,2733,106,0.014700000286102294,0.08,3.178057997005932,leader,6.050000190734863,1.1025004386901855,216,17000,ÖVP
0,0,0,0,0,14,4,0.014700000286102294,0.047619047619,3.737671999232915,else,6.050000190734863,1.1025004386901855,109,17000,ÖVP
0,0,1,0,0,60,8,0.014700000286102294,0.0909090909091,4.46590926807921,else,6.050000190734863,1.1025004386901855,205,17000,ÖVP
5,0,0,0,0,15,2,0.024100000858306884,-0.046511627907,3.737671999232915,leader,2.1500000953674316,8.122499465942383,247,17000,GRÜNE
0,0,0,0,1,11,7,0.024100000858306884,0,3.9318275935067173,org,2.1500000953674316,8.122499465942383,49,17000,GRÜNE
0,0,0,0,0,84,10,0.005249999761581421,0,2.5649570497396432,else,3.3499999046325684,2.7225003242492676,61,17000,SPÖ
29,1,4,1,28,1235,45,0.005249999761581421,0.0731707317073,3.713574505725724,leader,3.3499999046325684,2.7225003242492676,29,17000,SPÖ
0,0,1,0,0,16,1,0.017000000476837158,0,3.295840569701174,org,4.550000190734863,0.20249982178211212,129,17000,NEOS
0,0,0,1,1,100,24,0.014700000286102294,0.0384615384615,3.9702938003427946,org,6.050000190734863,1.1025004386901855,256,17000,ÖVP
0,0,0,0,0,35,1,0.014700000286102294,0.0816326530612,3.8501497293673697,else,6.050000190734863,1.1025004386901855,132,17000,ÖVP
0,0,0,1,0,79,1,0.0056999999284744265,0.2,3.258100384167932,else,8.100000381469727,9.610002517700195,161,17000,FPÖ
0,16,5,2,20,345,18,0.017000000476837158,0.0731707317073,3.737671999232915,leader,4.550000190734863,0.20249982178211212,156,17000,NEOS
0,0,0,0,0,7,0,0.017000000476837158,0.0192307692308,3.9318275935067173,else,4.550000190734863,0.20249982178211212,17,17000,NEOS
0,0,0,0,0,24,3,0.005249999761581421,0,3.8918223389248707,org,3.3499999046325684,2.7225003242492676,225,17000,SPÖ
0,0,0,0,0,91,4,0.014700000286102294,0.0555555555556,4.060444734682864,else,6.050000190734863,1.1025004386901855,144,17000,ÖVP
0,0,0,0,0,35,3,0.014700000286102294,-0.166666666667,3.044527199616847,else,6.050000190734863,1.1025004386901855,56,17000,ÖVP
0,0,0,0,6,133,7,0.024100000858306884,0,4.430817989318795,leader,2.1500000953674316,8.122499465942383,247,17000,GRÜNE
0,0,0,0,0,23,0,0.0056999999284744265,-0.05,2.4849149830866115,else,8.100000381469727,9.610002517700195,78,17000,FPÖ
0,0,1,0,7,256,4,0.005249999761581421,0.160714285714,4.077539138819537,else,3.3499999046325684,2.7225003242492676,163,17000,SPÖ
0,0,0,0,0,18,0,0.014700000286102294,0.0217391304348,3.761202441272254,else,6.050000190734863,1.1025004386901855,193,17000,ÖVP
0,9,9,1,4,246,8,0.017000000476837158,0.021978021978,4.56434923313396,org,4.550000190734863,0.20249982178211212,181,17000,NEOS
0,2,1,3,0,56,7,0.014700000286102294,0,3.258100384167932,org,6.050000190734863,1.1025004386901855,188,17000,ÖVP
0,0,0,0,0,12,0,0.024100000858306884,0.0833333333333,2.4849149830866115,org,2.1500000953674316,8.122499465942383,94,17000,GRÜNE
